nt_code,microbe_label,species_label,species_name,species,strain,genus,family,phylum,enzyme_id,enzyme_name,presence_call,presence_weight,evidence_scope,evidence_source,source_database,literature_citation,pmid,doi,genome_accession,strain_match_level,evidence_note,curation_status,matched_taxon_uri,matched_taxon_name,matched_query_name,annotation_match_modes,uniprot_accessions,uniprot_protein_names,ec_numbers,n_matching_proteins,n_reviewed_proteins,evidence_rank_score
NT5062,Bacteroides fragilis,Bacteroides fragilis,Bacteroides fragilis (S2) HM-712,,,,,,ENZ010,bile_salt_hydrolase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 1 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,exact_ec,Q5LF84,,3.5.1.24,1.0,0.0,4.78
NT5062,Bacteroides fragilis,Bacteroides fragilis,Bacteroides fragilis (S2) HM-712,,,,,,ENZ014,phosphatase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 252 protein hit(s), 11 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,ec_prefix;name_keyword,A0A015SMV9;A0A015SRE2;A0A015SRP5;A0A015SZ14;A0A015T238;A0A015TNR2;A0A015TRE1;A0A015TVK0;A0A015TZ25;A0A015TZ78;A0A015TZ89;A0A015TZF0;A0A015TZH6;A0A015TZR2;A0A015U0H3;A0A015U1E8;A0A015U8Y3;A0A015UDS0;A0A015UF13;A0A015UL85;A0A015UNV7;A0A015V7N9;A0A015V8X2;A0A015VTC6;A0A015VVT2;A0A015VYJ7;A0A015VZB8;A0A015VZQ1;A0A015W132;A0A015W191;A0A015W497;A0A015W4I3;A0A015X0D6;A0A015X3F8;A0A015X444;A0A015X556;A0A015X6S1;A0A015X6V6;A0A015X6Y9;A0A015X7V9;A0A015X9B3;A0A015XCB5;A0A015XE75;A0A015XF32;A0A015XH90;A0A015XHL4;A0A015XHX1;A0A015XKY5;A0A015Y5R1;A0A015Y8J1;A0A015Y903;A0A015YA58;A0A015YH11;A0A015YH16;A0A015YHI3;A0A015YI97;A0A015YR64;A0A015YYU2;A0A015Z240;A0A015Z4Z4;A0A015Z5R2;A0A015ZD61;A0A015ZDV4;A0A015ZIU8;A0A015ZL97;A0A016A8P2;A0A016A916;A0A016ABP5;A0A016ACK9;A0A016AE18;A0A016AEE1;A0A016AG20;A0A016AG97;A0A016AGS7;A0A016ALP4;A0A016ALZ8;A0A016ARR6;A0A016ATJ0;A0A016ATT1;A0A016AVP6;A0A016AXJ0;A0A016B2U5;A0A016BU39;A0A016BWS0;A0A016BZ21;A0A016C0N2;A0A016C1M9;A0A016C3P8;A0A016CIG9;A0A016CMF0;A0A016CQE1;A0A016CS90;A0A016CT85;A0A016CVW5;A0A016E431;A0A016E4G5;A0A016E7G4;A0A016E7U2;A0A016EC90;A0A0E2AJ49;A0A0E2AKC5;A0A0E2AKF6;A0A0E2AKK6;A0A0E2AP68;A0A0E2ARP1;A0A0E2ARW8;A0A0E2AS17;A0A0E2ASA9;A0A0E2ASF6;A0A0E2ATZ8;A0A0E2AUI3;A0A0E2AUM4;A0A0E2AW64;A0A0E2AWF7;A0A0E2AWG7;A0A0E2B1Z5;A0A0E2B5T6;A0A380YX01;A0AAN4MVI6;A0AAN4MWV3;A0AAN4MX40;A0AAN4MX65;A0AAN4MXE0;A0AAN4MXP3;A0AAN4MY97;A0AAN4MZP3;A0AAN4MZR1;A0AAN4MZY8;A0AAN4N196;A0AAN4N1W9;A0AAN4N267;A0AAN4N2K2;A0AAN4N3U7;A0AAN4N406;A0AAN4N5K0;A0AAN4SI96;A0AAN4SKN6;A0AB73AEI5;A0AB73AGW5;A0AB73AHB6;A0AB73AHC4;A0AB73AI70;A0AB73AIX6;A0AB73AJT9;A0AB73AKG4;A0AB73AL83;A0AB73ALH5;A0AB73ALX5;A0AB73AM22;A0AB73AMZ8;A0AB73ANG4;A0AB73AQ67;A0AB73ARE9;A0AB73ARP3;A0AB73ARS9;A0AB73ASI6;A0ABN0BEJ3;A0ABN0BF33;A0ABN0BF71;A0ABN0BFB5;A0ABN0BH78;A0ABN0BHA8;A0ABN0BHD1;A0ABN0BI06;A0ABN0BIB5;A0ABN0BJW3;A0ABN0BK69;A0ABN0BMW4;A0ABN0BNP0;A0ABN0BNQ5;A0ABN0BP60;A0ABN0BP68;A0ABN0BQ29;A0ABN0BR77;A0ABN0BSQ2;A0ABN0BSX3;E1WJU6;E1WLG1;E1WLR6;E1WLZ3;E1WMD9;E1WNL7;E1WP35;E1WPG0;E1WQR5;E1WS77;E1WSI5;E1WSP9;E1WT11;E1WT79;E1WT85;E1WTP4;E1WTQ5;E1WTY0;E1WUN1;E1WUW8;E1WVM4;I9AZ51;I9B5S8;I9BC40;I9BGV6;I9BKR9;I9BME5;I9BN79;I9KBU5;I9KMH5;I9VHA7;I9VK06;I9VPG6;I9VWI7;I9VWW8;I9VYH7;I9W0G7;I9W0R9;I9W0V3;Q5L7B2;Q5L7F6;Q5L7T9;Q5L881;Q5L9T5;Q5LAQ8;Q5LB00;Q5LBB1;Q5LCS6;Q5LE70;Q5LES7;Q5LF01;Q5LFG3;Q5LFV7;Q5LGR4;Q5LGW4;Q5LHD7;Q5LJ30;Q64MG2;Q64MK9;Q64N10;Q64Q42;Q64R56;Q64RE9;Q64RQ9;Q64TE2;Q64TY2;Q64VB2;Q64VR3;Q64VZ3;Q64W86;Q64XL2;Q64XR5;Q64XZ8;Q64YA5;Q64YM8;Q650L9,"3'(2'),5'-bisphosphate nucleotidase CysQ;5'-nucleotidase SurE;8-oxo-dGTP diphosphatase;Alpha-ribazole phosphatase;D,D-heptose 1,7-bisphosphate phosphatase;Fructose-1,6-bisphosphatase class 3;Histidine biosynthesis bifunctional protein HisB;Histidinol-phosphatase;Inositol-1-monophosphatase;NAD(+) diphosphatase;Nucleoside triphosphate pyrophosphatase;Phosphoserine phosphatase;Undecaprenyl-diphosphatase;acid phosphatase;dITP/XTP pyrophosphatase;dTTP/UTP pyrophosphatase;phosphoglycolate phosphatase;protein-tyrosine-phosphatase",3.1.3.-;3.1.3.11;3.1.3.15;3.1.3.18;3.1.3.2;3.1.3.25;3.1.3.3;3.1.3.45;3.1.3.48;3.1.3.5;3.1.3.7;3.1.3.73;3.6.1.22;3.6.1.27;3.6.1.55;3.6.1.66;3.6.1.9,252.0,11.0,4.78
NT5062,Bacteroides fragilis,Bacteroides fragilis,Bacteroides fragilis (S2) HM-712,,,,,,ENZ015,mucin_glycosidase,weak_prior,0.35,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 487 protein hit(s), 11 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,name_keyword,A0A015SL14;A0A015SMJ7;A0A015SMR3;A0A015SMR7;A0A015SQ98;A0A015SRX0;A0A015STB6;A0A015SWP5;A0A015SZ24;A0A015SZU0;A0A015TSA3;A0A015TSX2;A0A015TVD9;A0A015TWW1;A0A015TX27;A0A015TXT1;A0A015TYD4;A0A015TYK2;A0A015TYR3;A0A015TYU1;A0A015U0K7;A0A015U1W9;A0A015U1X9;A0A015U2Z3;A0A015U3P2;A0A015U4G7;A0A015U5B8;A0A015U5L7;A0A015U7M9;A0A015U891;A0A015U8A4;A0A015UAD6;A0A015UB10;A0A015UBJ3;A0A015UG03;A0A015UHM1;A0A015ULH0;A0A015UN68;A0A015UPH0;A0A015UT90;A0A015UZF2;A0A015V6V5;A0A015VBI0;A0A015VUQ2;A0A015VUS4;A0A015VVV2;A0A015VWD5;A0A015VYL4;A0A015VYP1;A0A015VYV8;A0A015VZ76;A0A015W247;A0A015W2I7;A0A015W2J0;A0A015W336;A0A015W4P2;A0A015W4V9;A0A015W5A9;A0A015W6M2;A0A015WX37;A0A015WY77;A0A015X4Q1;A0A015X5Y9;A0A015X7F5;A0A015X7G8;A0A015X7I0;A0A015X7U8;A0A015X887;A0A015XA76;A0A015XAH7;A0A015XAK5;A0A015XB22;A0A015XDP9;A0A015XF71;A0A015XFU4;A0A015XIC3;A0A015XID5;A0A015XIT9;A0A015XJ48;A0A015XKU4;A0A015Y500;A0A015Y6B6;A0A015Y6L9;A0A015Y6Z1;A0A015Y9E0;A0A015YAP6;A0A015YB97;A0A015YBE9;A0A015YDI6;A0A015YEJ9;A0A015YEP2;A0A015YFR3;A0A015YGX6;A0A015YHC9;A0A015YI45;A0A015YII5;A0A015YJ12;A0A015YJJ6;A0A015YL66;A0A015YL73;A0A015YP15;A0A015YVX4;A0A015YYT1;A0A015Z2K4;A0A015Z2K9;A0A015Z2N6;A0A015Z3E2;A0A015Z522;A0A015ZFI3;A0A015ZGP6;A0A015ZGQ1;A0A015ZH54;A0A015ZKU9;A0A015ZMV4;A0A015ZND2;A0A015ZNI5;A0A015ZQ11;A0A015ZQB6;A0A015ZQH1;A0A016A5Y7;A0A016A6G2;A0A016A6Z2;A0A016A8X0;A0A016ADP0;A0A016ADY0;A0A016AGM7;A0A016AGN5;A0A016AGN6;A0A016AH36;A0A016AH38;A0A016AHM9;A0A016AHN5;A0A016AHZ7;A0A016AI32;A0A016AJX2;A0A016AL59;A0A016ALM7;A0A016ALV0;A0A016ANU5;A0A016AP71;A0A016APP1;A0A016APX6;A0A016AQ10;A0A016AQQ3;A0A016AQT3;A0A016ASW5;A0A016ASZ3;A0A016AT03;A0A016ATV1;A0A016AU96;A0A016AUC1;A0A016AXB2;A0A016AXG0;A0A016AYS0;A0A016B1P5;A0A016B2Q8;A0A016B309;A0A016BST0;A0A016BU67;A0A016BW04;A0A016BWV0;A0A016BWV8;A0A016BXP3;A0A016C0G4;A0A016C1A6;A0A016C2T7;A0A016CII7;A0A016CK36;A0A016CQL5;A0A016CQP4;A0A016CTI6;A0A016CTV5;A0A016CUE7;A0A016E395;A0A016E539;A0A016E559;A0A016E622;A0A016E9G6;A0A016EC83;A0A016ECF4;A0A016EE59;A0A0E2AJ69;A0A0E2AJY8;A0A0E2AK32;A0A0E2AKE1;A0A0E2AKE5;A0A0E2AKH8;A0A0E2AKI6;A0A0E2AKU8;A0A0E2AKV0;A0A0E2AL64;A0A0E2AL92;A0A0E2ALL6;A0A0E2ALN6;A0A0E2ALU9;A0A0E2ALX6;A0A0E2ALY4;A0A0E2AM58;A0A0E2AN30;A0A0E2AS70;A0A0E2AS99;A0A0E2ASA7;A0A0E2ASB2;A0A0E2AST8;A0A0E2ATF1;A0A0E2ATG1;A0A0E2ATI5;A0A0E2ATU6;A0A0E2AU07;A0A0E2AUA4;A0A0E2AUR9;A0A0E2AUU4;A0A0E2AVD0;A0A0E2AVW0;A0A0E2AVY4;A0A0E2AW35;A0A0E2AXP3;A0A0E2AYA1;A0A0E2B1D6;A0A0E2B5U7;A0A0E2B5Y9;A0A380YRW6;A0A380YS77;A0A380YS92;A0A380YT47;A0A380YVR2;A0AAN4MVW4;A0AAN4MWU7;A0AAN4MXE9;A0AAN4MXP4;A0AAN4MXR2;A0AAN4MY68;A0AAN4MYE4;A0AAN4MYK0;A0AAN4MYM0;A0AAN4MYQ9;A0AAN4MZM0;A0AAN4N0G4;A0AAN4N0Z4;A0AAN4N1Q6;A0AAN4N216;A0AAN4N261;A0AAN4N2E6;A0AAN4N2V3;A0AAN4N2Z6;A0AAN4N359;A0AAN4N380;A0AAN4N3Z1;A0AAN4N4J2;A0AAN4N5G2;A0AAN4N5M8;A0AAN4SH00;A0AAN4SH45;A0AAN4SH56;A0AAN4SH93;A0AAN4SHH5;A0AAN4SHL3;A0AAN4SHP8;A0AAN4SJI8;A0AAN4SJU9;A0AB73AFD9;A0AB73AFI4;A0AB73AFX3;A0AB73AFZ8;A0AB73AH82;A0AB73AH92;A0AB73AHB2;A0AB73AHI5;A0AB73AHN2;A0AB73AHN7;A0AB73AHT0;A0AB73AI29;A0AB73AJ28;A0AB73AJA1;A0AB73AKG8;A0AB73AKH3;A0AB73AKI8;A0AB73AKP5;A0AB73ALD1;A0AB73ALT9;A0AB73ANA9;A0AB73AP02;A0AB73API0;A0AB73APL2;A0AB73APT7;A0AB73APX8;A0AB73APZ7;A0AB73AQG0;A0AB73AQP2;A0AB73AR39;A0AB73AR52;A0AB73AR70;A0AB73AR83;A0AB73ASA9;A0ABN0BEI6;A0ABN0BF40;A0ABN0BF50;A0ABN0BF58;A0ABN0BFH6;A0ABN0BFI4;A0ABN0BGT0;A0ABN0BHG6;A0ABN0BHG8;A0ABN0BHJ6;A0ABN0BHK3;A0ABN0BHP8;A0ABN0BIX1;A0ABN0BKQ2;A0ABN0BLG3;A0ABN0BLI0;A0ABN0BM69;A0ABN0BME5;A0ABN0BMG0;A0ABN0BMN8;A0ABN0BNY5;A0ABN0BP23;A0ABN0BP30;A0ABN0BP53;A0ABN0BP69;A0ABN0BPG2;A0ABN0BPQ0;A0ABN0BPT9;A0ABN0BQG7;A0ABN0BQK8;A0ABN0BR08;A0ABN0BRU0;A0ABN0BS07;A0ABN0BSQ4;A0ABP2JJJ8;D1JST6;E1WJS3;E1WK32;E1WKH0;E1WKX4;E1WKZ0;E1WKZ1;E1WLC7;E1WLC8;E1WLR9;E1WLS5;E1WLW6;E1WM41;E1WM46;E1WMG0;E1WMN1;E1WMX5;E1WMX6;E1WNE0;E1WPI1;E1WPI9;E1WPJ1;E1WPV4;E1WQR7;E1WS95;E1WT83;E1WTK7;E1WTK8;E1WTK9;E1WTL2;E1WTL9;E1WUA2;E1WUA3;E1WUA7;E1WUA9;E1WUE3;E1WUE7;E1WUI6;E1WWE9;E1WWW0;G8K029;G8K030;G8K031;I9AZR2;I9BBT5;I9BBU3;I9BC10;I9BGV3;I9BGV7;I9BH04;I9BN42;I9BNA1;I9BNU5;I9BP90;I9BPW9;I9BQI2;I9JUL9;I9JUN8;I9K4A7;I9KBC1;I9KBC6;I9KC46;I9KGC9;I9KM46;I9KMP1;I9KN50;I9KNU3;I9V257;I9VK10;I9VND9;I9VP84;I9VQH8;I9VT69;I9VVA3;I9VWM4;I9VX19;I9VYG0;I9VZ64;I9VZA6;I9VZT6;P31206;Q5L7M8;Q5L7T7;Q5L860;Q5L8V9;Q5L943;Q5L9D6;Q5L9F5;Q5LAD6;Q5LAH3;Q5LAU0;Q5LAU3;Q5LAU4;Q5LB90;Q5LDC3;Q5LED9;Q5LEE1;Q5LEE5;Q5LEE6;Q5LEF6;Q5LFG6;Q5LGP3;Q5LGZ2;Q5LGZ8;Q5LH32;Q5LH38;Q5LHH0;Q5LHH1;Q5LHV8;Q5LHV9;Q5LHX6;Q5LIC6;Q5LIL7;Q5LIM3;Q5LJ69;Q64MU6;Q64N08;Q64ND9;Q64NE1;Q64NE9;Q64P21;Q64PA3;Q64PM0;Q64PP0;Q64QR8;Q64QW2;Q64QW6;Q64R81;Q64R88;Q64R91;Q64R92;Q64R93;Q64RN7;Q64UE6;Q64VJ9;Q64VK9;Q64W90;Q64XJ0;Q64XU6;Q64XV2;Q64XY9;Q64XZ5;Q64YD9;Q64YE0;Q64YW0;Q64YW1;Q64YX7;Q64ZE6;Q64ZP0;Q64ZQ6;Q64ZY5;Q650P6,"Alpha-1,3-galactosidase A;Alpha-1,3-galactosidase B;Alpha-galactosidase;Beta-galactosidase;Sialidase;alpha-L-fucosidase;beta-N-acetylhexosaminidase;beta-galactosidase;exo-alpha-sialidase",3.2.1.18;3.2.1.22;3.2.1.23;3.2.1.51;3.2.1.52;3.2.1.n1;3.2.1.n2,487.0,11.0,4.735
NT5062,Bacteroides fragilis,Bacteroides fragilis,Bacteroides fragilis (S2) HM-712,,,,,,ENZ016,polysaccharide_lyase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 13 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,ec_prefix,A0A015TVJ3;A0A015VYY4;A0A015YLD0;A0A015Z2T8;A0A016E9I1;A0A0E2ATF3;A0AAN4MX83;A0AB73ALA1;A0ABN0BHF9;E1WU81;I9VX44;Q5LEP7;Q64VN3,Endolytic murein transglycosylase,4.2.2.29,13.0,0.0,4.78
NT5063,Bacteroides fragilis,Bacteroides fragilis,Bacteroides fragilis (S2) HM-713,,,,,,ENZ001,beta_glucuronidase,curated_present,1.0,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 2 protein hit(s), 1 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,exact_ec,E1WM95;Q5LIC7,Beta-glucuronidase,3.2.1.31,2.0,1.0,4.8
NT5063,Bacteroides fragilis,Bacteroides fragilis,Bacteroides fragilis (S2) HM-713,,,,,,ENZ002,sulfatase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 21 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,ec_prefix,A0ABN0BF11;A0ABN0BF66;A0ABN0BF80;A0ABN0BFI9;A0ABN0BFL2;A0ABN0BH07;A0ABN0BIW0;A0ABN0BIW2;A0ABN0BLG9;A0ABN0BMW5;A0ABN0BNX8;A0ABN0BP95;A0ABN0BPC4;A0ABN0BPC7;A0ABN0BPP6;A0ABN0BQJ0;A0ABN0BQZ0;A0ABN0BR32;A0ABN0BSZ1;E1WJR1;Q5LJ81,,3.1.6.-;3.1.6.1,21.0,0.0,4.78
NT5063,Bacteroides fragilis,Bacteroides fragilis,Bacteroides fragilis (S2) HM-713,,,,,,ENZ005,carboxylesterase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 41 protein hit(s), 4 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,ec_prefix;name_keyword,A0A015SQU3;A0A015U2J8;A0A015U4G5;A0A015V6W2;A0A015XAY5;A0A016AD71;A0A016AF52;A0A016AMX0;A0A016BNA4;A0A016C019;A0A016E9D4;A0A0E2AR77;A0A0E2ASC5;A0A0E2AV64;A0A0E2B6Z7;A0AAN4N070;A0AAN4SH88;A0AB73AKI2;A0AB73AN03;A0ABN0BFW2;A0ABN0BHT3;A0ABN0BML1;E1WJY7;E1WQZ2;E1WUC3;E1WV91;I9BGD4;I9BPT7;I9KLD5;Q5LE34;Q5LG56;Q5LGC5;Q5LIY8;Q64V75;Q64VH9;Q64X30;Q650H8,1-phosphatidylinositol phosphodiesterase;6-phosphogluconolactonase;D-aminoacyl-tRNA deacylase;Peptidyl-tRNA hydrolase;phospholipase D,3.1.1.-;3.1.1.29;3.1.1.31;3.1.1.96;3.1.4.4;4.6.1.13,41.0,4.0,4.78
NT5063,Bacteroides fragilis,Bacteroides fragilis,Bacteroides fragilis (S2) HM-713,,,,,,ENZ006,amidase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 146 protein hit(s), 6 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,ec_prefix,A0A015SL18;A0A015SNJ3;A0A015SRB4;A0A015SSH9;A0A015SUJ8;A0A015SYT3;A0A015TST6;A0A015TXV6;A0A015U0G7;A0A015U275;A0A015U523;A0A015V271;A0A015V3A9;A0A015V9L6;A0A015VAR8;A0A015VYW6;A0A015VZM2;A0A015W052;A0A015W5U0;A0A015WXG6;A0A015WZJ4;A0A015X0U6;A0A015X140;A0A015X764;A0A015XAZ4;A0A015XBM9;A0A015XBR6;A0A015XEZ4;A0A015XII0;A0A015Y3B7;A0A015Y506;A0A015Y881;A0A015YDK9;A0A015YEP6;A0A015YG93;A0A015YHK6;A0A015YIM1;A0A015YP35;A0A015ZKZ9;A0A016A9M6;A0A016A9S6;A0A016AAF2;A0A016AHB7;A0A016AHX7;A0A016AMV8;A0A016AR94;A0A016ARK5;A0A016ASW6;A0A016AUK4;A0A016AUW8;A0A016B1J3;A0A016BRI4;A0A016BT13;A0A016BTH9;A0A016BU49;A0A016C0R1;A0A016CIU6;A0A016CMU4;A0A016CTM9;A0A016E5G0;A0A016E9G1;A0A0E2AJX3;A0A0E2AK45;A0A0E2AM64;A0A0E2ANI7;A0A0E2AS64;A0A0E2AUD3;A0A0E2AUU2;A0A0E2AZ42;A0A0E2B4N9;A0AAN4MWE1;A0AAN4MXU7;A0AAN4MYW0;A0AAN4MZ35;A0AAN4MZV5;A0AAN4N0J9;A0AAN4N1M2;A0AAN4N226;A0AAN4N2I6;A0AAN4SG63;A0AAN4SHX5;A0AAN4SJY3;A0AAN4SKC6;A0AB73ADW8;A0AB73AGR1;A0AB73AGT5;A0AB73AI34;A0AB73AI37;A0AB73AIA1;A0AB73AIH8;A0AB73AJB4;A0AB73AJR0;A0AB73AKD0;A0AB73APH4;A0AB73APM7;A0AB73ASL4;A0ABN0BFC9;A0ABN0BHD5;A0ABN0BKU4;A0ABN0BM05;A0ABN0BMZ3;A0ABN0BNJ7;A0ABN0BNM8;A0ABN0BQF9;A0ABN0BQQ6;A0ABN0BS62;A0ABN0BSJ8;E1WKP3;E1WL29;E1WLU3;E1WPG7;E1WQG3;E1WS57;E1WSA9;E1WU69;E1WV40;E1WWW3;I9AT87;I9BP01;I9BPC5;I9KAC6;I9KMJ4;I9V6C0;I9VJS4;I9VNT4;I9VWY7;Q5L874;Q5L9D2;Q5LA30;Q5LB76;Q5LBD5;Q5LBZ1;Q5LEQ9;Q5LF84;Q5LH15;Q5LHR9;Q5LI65;Q64PL6;Q64QE2;Q64RM2;Q64RT0;Q64SX1;Q64VP5;Q64XW9;Q64YS0;Q64Z72,Glutaminase;Imidazole glycerol phosphate synthase subunit HisH;Multifunctional fusion protein;N-acetylmuramoyl-L-alanine amidase;Omega-amidase YafV;Peptide deformylase;asparaginase,3.5.1.-;3.5.1.1;3.5.1.108;3.5.1.2;3.5.1.24;3.5.1.25;3.5.1.28;3.5.1.3;3.5.1.88,146.0,6.0,4.78
NT5063,Bacteroides fragilis,Bacteroides fragilis,Bacteroides fragilis (S2) HM-713,,,,,,ENZ007,beta_glucosidase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 26 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,exact_ec,A0A015SJV7;A0A015TY09;A0A015U769;A0A015W5Z8;A0A015YEQ6;A0A016A5X3;A0A016ADK9;A0A016AHF7;A0A016ASA5;A0A016B1K2;A0A0E2AJ84;A0A0E2AVE0;A0A380Z022;A0AAN4MV75;A0AAN4SG49;A0AB73AF14;A0AB73AQX6;A0ABN0BM16;A0ABN0BRE6;E1WKI0;E1WQP8;I9K159;I9KMQ8;Q5L7V6;Q64N27;Q64ZD5,Periplasmic beta-glucosidase;beta-glucosidase,3.2.1.21,26.0,0.0,4.78
NT5063,Bacteroides fragilis,Bacteroides fragilis,Bacteroides fragilis (S2) HM-713,,,,,,ENZ008,alpha_rhamnosidase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 24 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,exact_ec,A0A015SUN1;A0A015UCY8;A0A015UPE8;A0A015VPI0;A0A015X888;A0A015ZQ16;A0A016AH65;A0A016AQ18;A0A016CUJ1;A0A016CVI2;A0A0E2AUT6;A0A0E2B6U7;A0A380YU69;A0AAN4N2N9;A0AAN4N3A2;A0AB73ANS7;A0AB73AQL2;E1WKF9;E1WL20;I9BPB3;I9VZG2;Q5LID7;Q64YT1;Q64ZF6,alpha-L-rhamnosidase,3.2.1.40,24.0,0.0,4.78
NT5063,Bacteroides fragilis,Bacteroides fragilis,Bacteroides fragilis (S2) HM-713,,,,,,ENZ009,beta_galactosidase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 97 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,exact_ec,A0A015TXT1;A0A015TYU1;A0A015U0K7;A0A015U1X9;A0A015U5B8;A0A015U7M9;A0A015UBJ3;A0A015UHM1;A0A015ULH0;A0A015V6V5;A0A015VUQ2;A0A015VZ76;A0A015W4P2;A0A015W6M2;A0A015WY77;A0A015X7I0;A0A015Y6L9;A0A015YGX6;A0A015YI45;A0A015YL73;A0A015Z522;A0A015ZH54;A0A015ZNI5;A0A015ZQB6;A0A016A6Z2;A0A016ADY0;A0A016AH36;A0A016ALV0;A0A016AP71;A0A016AQQ3;A0A016AQT3;A0A016AT03;A0A016C1A6;A0A016CII7;A0A016CTV5;A0A016E395;A0A016EE59;A0A0E2AK32;A0A0E2AKU8;A0A0E2AKV0;A0A0E2ATU6;A0A0E2AVW0;A0A0E2AYA1;A0A0E2B5Y9;A0A380YS92;A0A380YT47;A0AAN4MY68;A0AAN4N1Q6;A0AAN4N2E6;A0AAN4N5G2;A0AAN4SHH5;A0AAN4SHL3;A0AB73AFI4;A0AB73AHN7;A0AB73AJA1;A0AB73APT7;A0AB73APX8;A0AB73AR70;A0ABN0BF40;A0ABN0BF58;A0ABN0BHK3;A0ABN0BMN8;A0ABN0BP23;A0ABN0BPQ0;A0ABN0BR08;A0ABN0BS07;E1WJS4;E1WK32;E1WLC8;E1WLW6;E1WNE0;E1WPJ1;E1WPV4;E1WTK8;E1WUE7;G8K029;I9BH04;I9BN42;I9BPW9;I9KC46;I9V257;I9VND9;I9VX19;I9VZ64;Q5L8V9;Q5LAH3;Q5LAU4;Q5LGZ2;Q5LHH0;Q5LJ68;Q64ND9;Q64P21;Q64QW2;Q64R92;Q64XU6;Q64YD9;Q64ZY5,Beta-galactosidase;beta-galactosidase,3.2.1.23,97.0,0.0,4.78
NT5063,Bacteroides fragilis,Bacteroides fragilis,Bacteroides fragilis (S2) HM-713,,,,,,ENZ010,bile_salt_hydrolase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bacteroides fragilis; 1 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/817,Bacteroides fragilis,Bacteroides fragilis,exact_ec,Q5LF84,,3.5.1.24,1.0,0.0,4.78
